solarSystemName,security
18XA-C,-0.1434007772968212
0B-HLZ,-0.1121495970722741
3D-CQU,-0.09568221597022886
Z-RFE3,-0.1445463230244839
3KB-J0,-0.121407710013292
I-MGAB,-0.1003732484349734
SI-I89,-0.07161732688496292
Shintaht,-0.08640980724711322
D61A-G,-0.08545441538372356
H6-CX8,-0.06889184040874308
D-6WS1,-0.1096713807312439
Y-MPWL,-0.09439309792540984
BK4-YC,-0.1144654390110923
2-TEGJ,-0.1726159964827697
K1I1-J,-0.1679555705968239
MVCJ-E,-0.1362822305843615
AY-24I,-0.1735576188151868
LF-2KP,-0.1338707985419798
DNR-7M,-0.09859347247366201
N-RMSH,-0.114248779580538
K1Y-5H,-0.08214557995397465
IWZ3-C,-0.08541897605434967
O-Y5JQ,-0.1443028720428716
JEIV-E,-0.1413931289469267
FC-3YI,-0.0786671332786969
5IO8-U,-0.05232591336092385
U-HYMT,-0.06693908437650087
QR-K85,-0.0636179690232247
DP-JD4,-0.06466910229329725
OXIY-V,-0.1451260080299894
X-4WZD,-0.1610883276343476
AY-YCU,-0.07797513196819172
ZT-LPU,-0.08308391067949439
S9X-AX,-0.1944483514399966
6-OQJV,-0.1513479399944721
08Z-JJ,-0.1786197322362015
TU-RI6,-0.1367353245220825
G7AQ-7,-0.3235415339599803
FX-7EM,-0.2659230222079948
FSW-3C,-0.2638973699365036
I7S-1S,-0.2960548037595733
T-RPFU,-0.1805739511042769
QBL-BV,-0.3991663499200915
D-GTMI,-0.32470219483077
MH9C-S,-0.2100551937587131
YWS0-Z,-0.1355054888798795
4B-NQN,-0.1023356791287168
49GC-R,-0.07773585938936778
9-F0B2,-0.1749692238469812
G-5EN2,-0.2045932398858896
9UY4-H,-0.07843607092740745
R3-K7K,-0.03429058146206299
8B-VLX,-0.05136460209479754
G-B22J,-0.06596138396488926
X-R3NM,-0.045724163049085
18-GZM,-0.103856158068833
X6AB-Y,-0.07215882814179875
N8XA-L,-0.0676788938528422
1-1I53,-0.07236086999051794
GN7-XY,-0.3282522628351967
F-DTOO,-0.3912833152898061
INQ-WR,-0.312835680615783
5KG-PY,-0.3151470762898665
QO-SRI,-0.2316379473927671
PI5-39,-0.4283318558681738
KBP7-G,-0.2589483112254808
E-YCML,-0.1455173927614716
TU-O0T,-0.15438740009951
XHQ-7V,-0.1716497746486947
Y9-MDG,-0.1887349788313983
B-WPLZ,-0.2005925069623727
8P9-BM,-0.1039031816010896
VKI-T7,-0.07023737467204516
YQB-22,-0.05315939408943704
F-YH5B,-0.1206363212320226
3GXF-U,-0.07730848676225888
H-GKI6,-0.06167737894416436
Ouelletta,0.4185788281145386
Murethand,0.2864525220048827
Costolle,0.2068101630720891
Melmaniel,0.2552530417760114
Muetralle,0.2399638665794995
Loes,0.2659361455011099
Chesiette,0.5727048525501588
Scolluzer,0.8227355609226984
Annelle,0.757016855715469
Masalle,0.7832032727573532
Claulenne,0.7187143138610363
Reblier,0.3980138379721859
Sortet,0.7758136377012856
Jovainnon,0.2981414191407068
Clellinon,0.848465929327
Luse,0.8924239050701559
Clacille,0.8708548974658606
Raneilles,0.5502352253249355
Ekuenbiron,0.7930523223960513
Vay,0.7585221108867841
Hevrice,0.4186093732969881
Eletta,0.9435089555746619
Amoderia,0.4048520216710199
Chantrousse,0.6393165779303467
Arraron,0.471987249510464
Tierijev,0.8379695899076048
Stou,0.5188180285077717
Osmomonne,0.7680664243703583
Adallier,0.8851227852362401
Tourier,0.9111339832233286
Vaere,0.8215773718240504
Alentene,0.8667830122068437
Aidart,0.6123584660385427
Alenia,0.9239133100077668
Cistuvaert,1.0
Channace,0.8998076955528059
Merolles,0.8846282261857983
Ellmay,0.8610439141991231
Gisleres,0.7613834393954677
Amygnon,0.637568637975
Theruesse,0.879221297979419
Ansalle,0.6207122277591464
Jufvitte,0.5204881243554254
Scheenins,0.5374285569171331
QKTR-L,-0.3853369418035009
M-MD31,-0.2665365572301673
L-HV5C,-0.04842528111174249
B6-52M,-0.08566023488592156
NBPH-N,-0.06921379694660157
D0-F4W,-0.04974748598707746
YN3-E3,-0.0716111529575163
V-MZW0,-0.08945037890345475
L4X-FH,-0.07663090040182174
WH-2EZ,-0.166802387775936
4K0N-J,-0.1282184100538483
B-F1MI,-0.09066576028884088
BE-UUN,-0.1246978957838398
TZL-WT,-0.1643654441637265
W-3BSU,-0.09018495345217203
LR-2XT,-0.1159603107494328
E-91FV,-0.01581235799827063
54-MF6,-0.01644073900889997
G-73MR,-0.02675863281727076
AD-5B8,-0.03126532659674242
TJM-JJ,-0.04745499731472957
UBX-CC,-0.06199336944138545
QP0K-B,-0.03301919828730293
EOA-ZC,-0.07073195729285864
K42-IE,-0.4463797797924796
39-DGG,-0.3554971678878102
9-KWXC,-0.3250515628564726
3USX-F,-0.3354413805829
VSJ-PP,-0.392566510304233
6RQ9-A,-0.4012994235701162
SV-K8J,-0.3519467635064582
5F-YRA,-0.4325477150129593
UG-UWZ,-0.9585401401826347
UER-TH,-0.7311913093891602
O2O-2X,-0.4250000919595468
JE1-36,-0.5233375391645697
TDE4-H,-0.584441904305893
VJ-NQP,-0.03181283190116513
N-HK93,-0.209959317236662
U6D-9A,-0.02553187809911039
RFGW-V,-0.0847706283513594
P-6I0B,-0.3663151762953676
D-I9HJ,-0.3050861867645762
CFYY-J,-0.213250820468244
8-KZXQ,-0.1712925125097463
Atioth,-0.0184705739997717
3SFU-S,-0.06895592190553368
HKYW-T,-0.04537943159817715
PYY3-5,-0.2440464342324263
BND-16,-0.4922314017804679
BWF-ZZ,-0.5754449671311841
8MG-J6,-0.6049913330317811
IOO-7O,-0.5304022764763843
RLSI-V,-0.5340886985430655
4-CUM5,-0.4925688628875503
2H-TSE,-0.2874845432000037
4NGK-F,-0.2269509668373895
KR-V6G,-0.2041480854739541
NQ-9IH,-0.2078996491866252
0-GZX9,-0.3027248090920698
AP9-LV,-0.2547864385856811
LX-ZOJ,-0.4504539721133005
4VY-Y1,-0.36999360291498
K25-XD,-0.5871875735742776
6L78-1,-0.3956681062158438
U-L4KS,-0.4790625513526161
O-VWPB,-0.4059163065912822
Y8R-XZ,-0.5163730104063936
04-LQM,-0.640171612489613
LU-HQS,-0.4165628228044405
6YC-TU,-0.3653952412607151
O1-FTD,-0.4084748208800353
OEY-OR,-0.3547654814155372
MR4-MY,-0.2034175156024005
Roua,-0.2072050589678844
2E-ZR5,-0.3123050886025112
SR-KBB,-0.2929917223341688
FDZ4-A,-0.2311616151609939
4D9-66,-0.4214368274647844
9P4O-F,-1.0
Q-TBHW,-0.7837185217575374
HJO-84,-0.3539856287665917
L-TOFR,-0.7265550708522457
P-E9GN,-0.3922965164750651
YW-SYT,-0.2455896831764352
DS-LO3,-0.6740326967793681
C-7SBM,-0.7120474150440803
BX2-ZX,-0.4796981620081451
Z-UZZN,-0.4739019339680153
RF-CN3,-0.9107924206801519
A-BO4V,-0.00464454907136469
MKD-O8,-0.04236471173306333
T8T-RA,-0.00699002020052375
V-3U8T,-0.008970726361084425
SKR-SP,-0.01474154670949701
GOP-GE,-0.03618516777640835
C-9RRR,-0.1851705783368097
A-5F4A,-0.8327279198589385
LNVW-K,-0.5019449179963477
K-Z0V4,-0.3041471367821479
P4-3TJ,-0.288046540553902
K-B8DK,-0.2032377867467414
L-6W1J,-0.1402188770591084
Q2-N6W,-0.7461109289028045
W-IX39,-0.09051018283444845
8B-SAJ,-0.3965773912356796
IGE-NE,-0.2297557206139036
Z-XX2J,-0.08306151457396094
UVHO-F,-0.7686214991325231
H-4R6Z,-0.2843502549166229
OGY-6D,-0.07277722456038005
8-SNUD,-0.222757311400561
ED-L9T,-0.4226984049388863
U-HYZN,-0.8786809851487317
LS-V29,-0.604070239605994
9SBB-9,-0.2177867546858692
3-FKCZ,-0.2835308177146488
I1Y-IU,-0.7825393854907303
7V-KHW,-0.1663451118201184
A2-V27,-0.3852983033499273
A3-LOG,-0.262247264078126
0-WT2D,-0.1181328357443575
O3L-95,-0.3671822662196526
T8H-66,-0.3050865043800305
F2OY-X,-0.03261822333764841
DG-L7S,-0.152749082276521
RKM-GE,-0.04756900106081763
4-2UXV,-0.01944424616889973
L-FVHR,-0.02355106991897826
K4-RFZ,-0.1982161369452331
QY1E-N,-0.6047017700768571
E-VKJV,-0.4639069681959539
B-7DFU,-1.0
8-YNBE,-0.4604902237122189
YQX-7U,-0.6302374448441743
BX-VEX,-0.8570137162821334
V-LEKM,-0.06482939922941677
1M4-FK,-0.03213638832347487
K7D-II,-0.06691995858209243
G-3BOG,-0.05116729414050147
L-6BE1,-0.04217656004184012
7GCD-P,-0.09705196582823095
H74-B0,-0.6765676244186802
ES-Q0W,-0.7787767993683761
3D5K-R,-0.675034716327717
ZXJ-71,-0.6797556852336093
NU4-2G,-0.9666732877275377
F-NXLQ,-0.7925294474666177
NDII-Q,-0.03810138171757826
P-ZMZV,-0.1406428676971319
UYU-VV,-0.1904158079634245
9CG6-H,-0.08771890084366574
K-L690,-0.04614773041635378
W6V-VM,-0.0604627259248347
8QT-H4,-0.1461148419317575
5V-BJI,-0.4273844981691373
3-JCJT,-0.2817914257100836
49-U6U,-0.5723242736926968
N-M1A3,-0.6723556279153198
AO-N1P,-0.1252746858402736
M1BZ-2,-0.1896754130755525
L3-I3K,-0.07966399803595103
4-GJT1,-0.1070028922840742
W-IIYI,-0.3471892999696894
KEJY-U,-0.008984716338142462
8-GE2P,-0.0060021240784085
ZAU-JW,-0.01564455691352995
3BK-O7,-0.007900867140227197
QXQ-I6,-0.0216369201367852
K-YI1L,-0.009659991666537082
YF-6L1,-0.01504142395561547
TV8-HS,-0.1195411192745478
9ES-SI,-0.1245979971061116
0TKF-6,-0.4171818853205734
UQY-IK,-0.07323343926266002
YOP-0T,-0.5553360939473954
60M-TG,-0.3498917317140495
VT-G2P,-0.5668904131339545
9-HM04,-0.1577875804000419
8-UWFS,-0.01269866547902154
5V-YL6,-0.02815760460963324
69A-54,-0.03371852827718991
BWO-UU,-0.008386049763518533
SQVI-U,-0.03039303163302687
PQWA-L,-0.0104690923575288
M9-OS2,-0.02480228788709815
LCN-0V,-0.03266386052216164
P3UD-M,-0.03954292310310381
7-8XK0,-0.03127612097217147
G-N6MC,-0.02359277837861407
FX-XMW,-0.02053900506488138
90G-OA,-0.03325497458419024
2-NF2Z,-0.03404445577795956
9-BUSQ,-0.01628768910843548
6-HFD6,-0.0232951710310092
LQB-TC,-0.02503484730840144
II-1B3,-0.0235022945994906
0Z-VHC,-0.02370289385487612
IAWJ-X,-0.01900169536705909
50-TJY,-0.02839246375053395
7BA-TK,-0.01058669611237539
0IRK-R,-0.006288421467540051
FR-RCH,-0.01697362814699932
3-CE1R,-0.02114286131273202
FNS3-F,-0.02138916191779106
F-KBNV,-0.04573214005663084
JL-P9P,-0.1131701122846339
T-YWDD,-0.04500862483220181
UP-L3Y,-0.05571884310798658
DLY-RG,-0.06506757132417762
T-C5A0,-0.1012231477101665
DT-7EO,-0.03472869008915058
8U-RZH,-0.02043230570552179
Z-KPAR,-0.06042589021452882
B-Y06L,-0.06661757275385227
QU7-EE,-0.01566951706063569
2RV-06,-0.07827419872843178
CLDT-L,-0.05013289458924908
HHQ-8L,-0.02687274070075907
E-RPGP,-0.03272737815868709
UC-X28,-0.03313184293294469
ZV-KZO,-0.02321449055405889
NSE-U1,-0.02351788804762856
KER-EU,-0.04351583532713421
R79-I7,-0.035995282492432
PVH8-0,-0.1039626729777649
8-JYPM,-0.1471468024154556
JH-M2W,-0.1216289351326084
EZA-FM,-0.1602662727619136
M2-CF1,-0.1350938883517749
6-CZ49,-0.157212654503891
D-B7YK,-0.04778003998329139
DUV-5Y,-0.02861098916289828
3-IN0V,-0.03421014629031061
Z-QENW,-0.03509118979343129
GRNJ-3,-0.0346175592283795
EF-F36,-0.02878950314808015
U0V6-T,-0.009788298137056728
KLYN-8,-0.01390562763787928
D85-VD,-0.02350508615656566
5-VKCN,-0.0164916278846392
KFR-ZE,-0.01294528549227481
5KS-AB,-0.002058799747265971
Y-W6GF,-0.00927193532735926
DCHR-L,-0.00812716413626946
CIS-7X,-0.009062798685203877
VSIG-K,-0.004873704930267175
EU0I-T,-0.01469444076587922
4-JWWQ,-0.02031753297024364
G-6SXJ,-0.01134353224907725
RSS-KA,-0.0118377674697836
4L-E5P,-0.009857526613985534
51-5XG,-0.01011882224712912
UFXF-C,-0.00794012011893086
0T-AMZ,-0.0101926993393674
57-YRU,-0.005675402190903123
RLL-9R,-0.008892640950535324
IIRH-G,-0.2567903818994493
35-RK9,-0.2469051994711792
VV-VCR,-0.1678738037811631
DP34-U,-0.3575572614261801
6-U2M8,-0.3347803784007247
MXYS-8,-0.3876480907980072
I0AB-R,-0.2521314802459826
617I-I,-0.2679900626331072
XS-XAY,-0.3378527293896676
5-75MB,-0.1641853829041828
A-3ES3,-0.2322608825118716
2P-4LS,-0.1210436949179231
LSC4-P,-0.3148409976328344
A-SJ8X,-0.08675687608557547
0LTQ-C,-0.2192489427884867
RF-GGF,-0.2466183363976997
BY-S36,-0.0167508598849464
BMNV-P,-0.1842340510516526
31-MLU,-0.1653592909565599
A9D-R0,-0.08508997587015465
XYY-IA,-0.007947525176332126
5-FGQI,-0.03189846888245951
3MOG-V,-0.004728410282152873
8V-SJJ,-0.05224509354372953
NG-C6Y,-0.003516652207040116
3KNK-A,-0.01361599314044226
TXW-EI,-0.01311255977769577
0EK-NJ,-0.0580977612061
PFP-GU,-0.0541824081377
QWF-6P,-0.132963654827
V4-L0X,-0.0705305393595
T-LIWS,-0.0662495964763
1-NKVT,-0.160034346513
AAS-8R,-0.0907935870786
KTHT-O,-0.0466663645904
UM-Q7F,-0.0491864898171
ZVN5-H,-0.08093572170987129
X-M2LR,-0.1259112190972873
MHC-R3,-0.03454826133219657
2X-PQG,-0.06246741671028744
Poitot,-0.01955221490548831
F67E-Q,-0.02341099025129212
6E-578,-0.05088454712950252
K5-JRD,-0.09149609581595852
X-BV98,-0.04096714296466497
FD-MLJ,-0.03860807044745451
ATY-2U,-0.07460401810548667
PF-346,-0.3520785838102707
5-DSFH,-0.2693414480448235
PC9-AY,-0.1563720167879886
X-PYH5,-0.1988461347490172
AK-QBU,-0.3076863142258943
ZN0-SR,-0.2348309461274919
T22-QI,-0.1723721169215325
6R-PWU,-0.2738520893428589
A-ZLHX,-0.3347476272277205
UTKS-5,-0.367209520995584
Y9G-KS,-0.3768133556425439
97X-CH,-0.1955812677161061
2Q-I6Q,-0.1431265018979204
5-T0PZ,-0.2778522304943448
I-YGGI,-0.1990442054952695
CY-ZLP,-0.3514635448119678
2G38-I,-0.4132225082833987
S-U8A4,-0.4457488384346604
U4-Q2V,-0.3769656840094251
ZV-72W,-0.4161839024390347
98Q-8O,-0.3903625747893673
9U-TTJ,-0.23789731666659
VLGD-R,-0.01945272441515267
EN-VOD,-0.03461184560894881
9GYL-O,-0.04699485905057566
10UZ-P,-0.1286955747875435
S-GKKR,-0.019973239537174
J-RVGD,-0.04248729296512477
111-F1,-0.0958531350379288
NIZJ-0,-0.04296722372969664
IR-FDV,-0.02318025203254737
Q1-R7K,-0.00862067689984769
V1ZC-S,-0.06469368174597034
6-TYRX,-0.01295986105252012
H-T40Z,-0.05740206979570295
2R-KLH,-0.6054659599728487
YRV-MZ,-0.2178665792680246
KSM-1T,-0.2238032161803247
6SB-BN,-0.4893295198484682
QFIU-K,-0.3579818223350637
B1D-KU,-0.3858993743162807
BY-MSY,-0.863413631767042
D-PNP9,-0.5696002347847012
6EK-BV,-0.3929236095251484
G-YZUX,-0.3166940191009736
CZ6U-1,-0.345138716176577
P-3XVV,-0.1864927518023767
E1UU-3,-0.6787485090399454
BZ-0GW,-0.8396576124752173
Z-Y9C3,-0.6407475886462828
16P-PX,-0.7168436430045004
WX-6UX,-0.7285517821910918
CR-0E5,-0.6155220653196727
XKZ8-H,-0.339473378903691
C-PEWN,-1.0
PK-PHZ,-0.2973473085900238
WT-2J9,-0.7818303301842349
7P-J38,-0.5763209055362384
QFGB-E,-0.4913515212416685
P9F-ZG,-0.2882119105207448
L-M6JK,-0.3494384749365146
QS-530,-0.5557845704689701
29YH-V,-0.2472269710216212
LG-RO2,-0.4782397489783884
VR-YRV,-0.6315818183684372
X-HISR,-0.2451811149165639
IPX-H5,-0.9098935637340457
DL-CDY,-0.1091565276451122
VYJ-DA,-0.06575385130149236
HT4K-M,-0.1274667412501458
HHQ-M1,-0.1099145031186145
G2-INZ,-0.1145951276978009
WAC-HW,-0.3265878126939513
A-CJGE,-0.1831210665403393
RBW-8G,-0.5131643486848412
VUAC-Y,-0.3080276535221225
R-FM0G,-0.1545209063194525
TEIZ-C,-0.1322605611972351
F-UVBV,-0.1640018093248857
A1-AUH,-0.2073425924113043
OIOM-Y,-0.1418669984380686
V-XANH,-0.2457476496115205
450I-W,-0.4186644922278973
A5MT-B,-0.1100654714864416
R-ARKN,-0.2549326675898955
02V-BK,-0.1629020859400002
MS2-V8,-0.2112074674669873
SN9S-N,-0.05567670779557965
JD-TYH,-0.1098941783741537
H-YHYM,-0.03392286785617893
G-4H4C,-0.06356460631126004
DIBH-Q,-0.03968187213582552
G-JC9R,-0.02923825089407139
Z-MO29,-0.0370401745440454
HHE5-L,-0.1183408031400908
DNEP-Y,-0.08374838969707399
PE-H02,-0.04582171419410741
YAP-TN,-0.04218336867064576
0-O6XF,-0.6197909819034038
C-VZAK,-0.5337934890197426
VL7-60,-0.5501663969157846
D-FVI7,-0.8092378826217175
FN-GFQ,-0.3654348993490159
NH-R5B,-0.4775104465117611
HAJ-DQ,-0.3649692977811821
4-OUKF,-0.278141707005548
X-7BIX,-0.2797555173709475
JAUD-V,-0.1724286860109503
5-9UXZ,-0.2760600577725382
C9N-CC,-0.3055735024959657
Q0OH-V,-0.245269227888003
DTX8-M,-0.273066121928961
RH0-EG,-0.3484763462385533
H-HWQR,-0.3520292398793955
D-9UEV,-0.3213723489609367
4-P4FE,-0.3332476046556941
78R-PI,-0.4313262623193459
QRBN-M,-0.50875313586904
BW-WJ2,-0.1433265826104729
Y-ORBJ,-0.2804367298130184
WB-AYY,-0.05435335471943203
6-IAFR,-0.2400390296247947
S4-9DN,-0.09357123585658234
UALX-3,-0.186761902519926
3L3N-X,-0.181099666376092
DT-PXH,-0.1134610934889095
Q0G-L8,-0.2533067088921799
BB-EKF,-0.1674493925664293
16AM-3,-0.1726499805818498
A-REKV,-0.2941502414423401
B8HU-Z,-0.333616721246036
Q5KZ-W,-0.4557075923996188
WE-KK2,-0.3910613478666603
FE-6YQ,-0.1967680433258821
ZD1-Z2,-0.3383141133458117
M-4KDB,-0.2523582504178795
C-FD0D,-0.3155144730371549
S-9RCJ,-0.3044781753437049
ZMV9-A,-0.2277492643113144
W-16DY,-0.2880069361777549
WSK-1A,-0.4517198884591465
NZW-ZO,-0.3466687580396614
8-BEW8,-0.2359459321458156
MS1-KJ,-0.1340699683899097
7M4C-F,-0.08007155851843317
5-NZNW,-0.2202347289623933
Y-EQ0C,-0.0780977457183254
R-XDKM,-0.2416165792580074
QCDG-H,-0.1285544576298304
XUDX-A,-0.2474578096369797
OQTY-Z,-0.3720928905234898
QLU-P0,-0.2671452911149598
G1-0UI,-0.3335638493311385
DZ6-I5,-0.1863277473784346
R1-IMO,-0.4435227566631144
3Q1T-O,-0.2183794142060819
F-ZBO0,-0.1892990333132433
8-4KME,-0.2718552498278216
NR8S-Y,-0.1578160842153957
T6GY-Y,-0.4933109923288148
G-D0N3,-0.7208828357060151
T-AKQZ,-0.7034363612406825
XGH-SH,-0.7021630955447609
0P-U0Q,-0.4827743946050943
7KIK-H,-0.3191298869042014
B-6STA,-0.596124860905219
KW-OAM,-0.6499915439529048
EQWO-Y,-0.3556794635099664
QI9-42,-0.3075861297794268
U2U5-A,-0.4174759361740155
YF-P4X,-0.2371769289330229
IL-YTR,-0.5895366100822935
ABE-M2,-0.3563062860681815
JK-Q77,-0.6628912462758221
M-RPN3,-0.8977580162434332
46DP-O,-0.6610868066546085
ZO-P5K,-0.6645011347760454
JV1V-O,-1.0
9-980U,-0.7446705836732332
EMIG-F,-0.6985877265752716
4-IT9G,-0.4647972910238671
C3-0YD,-0.5554526693397959
2PG-KN,-0.7637772339898091
PEK-8Z,-0.7043089119804057
L2GN-K,-0.4460543468853844
9-MJVQ,-0.4912626477749678
PDF-3Z,-0.5812635981319487
X-1QGA,-0.164974692547101
CCE-0J,-0.1926280062124046
TY2X-C,-0.155574939983874
JI1-SY,-0.2203734435185665
0VK-43,-0.1348938348329779
T2-V8F,-0.250456514351739
K-QWHE,-0.01942420836793346
RMOC-W,-0.02314321302105238
CL-85V,-0.01816411958741671
AAM-1A,-0.01914357876544215
MDD-79,-0.005197502574439072
YKE4-3,-0.007013200705221823
EW-JR5,-0.007565337049600163
LJ-YSW,-0.01251398831396045
J4UD-J,-0.1198134897769282
CL-1JE,-0.06184477248196285
G-0Q86,-0.01734272933831871
G-R4W1,-0.009832324866173803
K88X-J,-0.1271615531809138
BPK-XK,-0.03706965290440178
Y-K50G,-0.03168270754866842
K-B2D3,-0.07121505654952964
D87E-A,-0.05947060391407566
PO4F-3,-0.0880374000380938
V-IUEL,-0.142840654507615
0SHT-A,-0.1598818990739779
J7A-UR,-0.3000950482229415
V7D-JD,-0.03897179794181338
JWJ-P1,-0.2232625234706922
5E-VR8,-0.06920213941139397
XX9-WV,-0.06309970430127132
VOL-MI,-0.04509799856316177
RA-NXN,-0.03297363788195407
HLW-HP,-0.0227511284553884
8G-MQV,-0.02503834237451552
KLMT-W,-0.01762925753508038
G-G78S,-0.1625193885860913
ZZ-ZWC,-0.1297870644047193
H-ADOC,-0.1247627997996251
OSY-UD,-0.1593606845545676
K-MGJ7,-0.0372919553984582
UW9B-F,-0.1330498378370933
Y-DW5K,-0.1000957458435079
QFEW-K,-0.1303116755038072
ES-UWY,-0.1137474692285172
CVY-UC,-0.2025994768383268
S1DP-Y,-0.08750845433103405
EQX-AE,-0.1852603466442644
M-N7WD,-0.07998699426468603
Hemin,-0.0146330063955542
Utopia,-0.02210073035524685
Farit,-0.008266596159922202
Jamunda,-0.03783249182028758
Litom,-0.04177288797610368
Doril,-0.01431927738433703
Jorund,-0.007395603777949233
Alillere,0.8478275472889515
Abenync,0.7079211997065231
Aymaerne,0.9029788367850103
Aurcel,0.549450178281487
Bourynes,1.0
Pozirblant,0.742594454459589
Rancer,0.3646606895266639
Lamadent,0.3411732458232919
Miroitem,0.3051924398569131
Otou,0.3336029006655801
Rorsins,0.1252039702236132
Thelan,0.2269928236102917
Brapelille,0.6724661865749801
Croleur,0.5737670695121293
Atier,0.6266954431316153
Bawilan,0.5391675134421787
Brybier,0.5808395487209823
Adrallezoen,0.4789321861255039
Agrallarier,0.8502835156401215
Aunia,0.8414100129061635
Dodixie,0.868406701643
Auvergne,0.8924607773695052
Botane,0.8754400954412548
Eglennaert,0.8241636884168061
Vylade,0.7962889720120507
Odotte,0.8716466290198182
Boillair,0.5232297988936101
Fasse,0.4257427311394706
Ardene,0.5517798187001999
Schoorasana,0.4480995303675568
Gratesier,0.4351026447782936
Ney,0.4567548925229316
Barmalie,0.4764906053790117
Jolia,0.5077742684489055
Parchanier,0.6352463815
Fluekele,0.5616500074563038
Alsottobier,0.5081347348385366
Augnais,0.5398107910748231
Deltole,0.5404728012904352
Audaerne,0.4659398334910353
Colelie,0.5123888280886228
Estene,0.7663115515601078
Gallareue,0.7507934793713019
Nausschie,0.7873079523430745
Ansone,0.7439377614513927
Trosquesere,0.8714566259433969
Inghenges,0.7157557790708055
Stayme,0.5829538102925483
Dunraelare,0.6541501747645794
Aetree,0.1783560695768433
Goinard,0.3423494246565181
Lermireve,0.2705772254108247
Raeghoscon,0.3664026678501144
Allipes,0.1628292085799127
Esmes,0.1056885533308696
Assiettes,0.6425553625167184
Chelien,0.6937133454869476
Foves,0.6303766266967128
Alles,0.7759656751061054
Pulin,0.5419477413947693
Basgerin,0.3786781802369066
Misneden,0.5469159432010658
Du Annes,0.6478139505356102
Aufay,0.5231203784219814
Pettinck,0.8177613595332925
Decon,0.3837788612976844
Erme,0.798155591761163
Metserel,0.6882390794916156
Grinacanne,0.8480630016916324
Balle,0.4608890986323466
Sharuveil,0.3953240350904297
Adreland,0.8725015366781721
Adiere,0.764983452939732
Auberulle,0.8344098489235361
Unel,0.8905152452776715
Oirtlair,0.9017271637696157
Doussivitte,0.7619204115722225
Olelon,0.9209637218069497
Claysson,0.9376874435009036
Stetille,0.906328833325431
Carrou,0.4405891677964057
Ambeke,0.5005549070319169
Iyen-Oursta,0.7795753999445599
Faurent,0.5365041943757242
Direrie,0.5015194705014536
Ignoitton,0.438754755909373
Caretyn,0.8231234346955196
Mirilene,0.7796912638919415
Pucherie,0.8267369867433415
Trossere,0.914410272592
Ainaille,0.8452935081586588
Vittenyn,0.903550466840674
Fricoure,0.8092487953315601
Olettiers,0.4347611646812354
Dodenvale,0.7066095388047171
Sileperer,0.6174616536406108
Bamiette,0.4987727999353161
Artisine,0.4972669790950344
Chainelant,0.852864720808459
Crielere,0.3984496309892113
Jel,0.6071689587518347
Aliette,0.3712827225434625
Stegette,0.4531728390533821
Ation,0.5811452543659573
Ravarin,0.3723187368222933
Odette,0.4830160017797767
Egghelende,0.4492676854179368
Archee,-1.0
Arvasaras,-1.0
Wirashoda,-1.0
Ichoriya,-1.0
Vale,-1.0
Senda,-1.0
Angymonne,-1.0
Ala,-1.0
Kaunokka,-1.0
Kino,-1.0
Otanuomi,-1.0
Ignebaener,-1.0
Otela,-1.0
Sakenta,-1.0
Komo,-1.0
Krirald,-1.0
Konola,-1.0
Nalvula,-1.0
Tunudan,-1.0
Urhinichi,-1.0
Raravoss,-1.0
Nani,-1.0
Niarja,-1.0
Ahtila,-1.0
Harva,-1.0
Kuharah,-1.0
Skarkon,-1.0
Y-DSSK,-0.0204954862977822
IX8-JB,-0.0350951381085417
F5-CGW,-0.00385661849225194
1C-953,-0.07180166400077881
B-ROFP,-0.04622316442672503
WTIE-6,-0.03048223861417276
1L-AED,-0.07151867878193507
H9S-WC,-0.006662078166253527
ZJ-GOU,-0.1466198143333166
QQ3-YI,-0.2511537361763091
GF-3FL,-0.4337046072810965
9-34L5,-0.07807115965488864
0R-GZQ,-0.4441306067384818
QM-20X,-0.1515418912617758
M-YWAL,-0.2327172197630737
I-QRJA,-0.0740720257600932
P1T-LP,-0.05712909582011727
7JF-0Z,-0.2675795523496936
DE71-9,-0.1390899795388688
CI4M-T,-0.03012161793064561
R-ESG0,-0.0461012679897469
504Z-V,-0.09031940243045844
N-6Z8B,-0.07618576531860277
NE-3GR,-0.03202580621177342
F8K-WQ,-0.02289841984351826
AB-FZE,-0.1089965971512646
YUY-LM,-0.01728358941497421
5FCV-A,-0.01040266827936709
PUC-JZ,-0.02962398886286943
SB-23C,-0.01787566151429065
92-B0X,-0.01308728578661944
52V6-B,-0.02811715879412491
O-OVOQ,-0.006020437029551684
6WT-BE,-0.00118070332999487
UNJ-GX,-0.0118813677190186
B-VIP9,-0.00152269610494371
0PI4-E,-0.003514347085427971
L1S-G1,-0.0153672382862825
SL-YBS,-0.02635715813990536
9SNK-O,-0.002133452682187009
BRT-OP,-0.4584356712117387
66U-1P,-0.4961002074753941
OJOS-T,-0.3137052106255639
V-IH6B,-1.0
JUK0-1,-0.6636258990451336
V89M-R,-0.554138619971817
M-MD3B,-0.1193458346215033
E02-IK,-0.06093156645446185
N-DQ0D,-0.06748512052813616
JPL-RA,-0.09935717729915572
NK-7XO,-0.01844116060976253
NIH-02,-0.04454619239967594
0NV-YU,-0.2868263449445426
WPR-EI,-0.4558152369804216
ZM-DNR,-0.06705909855456849
V-2GYS,-0.1943594425552968
AI-EVH,-0.05827766824944913
